ship_type,SHIPNAME,SHIP_ID,LAT,LON,dist_value,DATETIME,max_dist,max_DATETIME
Cargo,AMBER SPIRIT,205458,54.65795,19.84142,460.3934000601628,2016-12-19T15:15:03Z,4424.967045290041,2016-12-19T15:33:03Z
Cargo,AMBER SPIRIT,205458,54.63288,19.89483,4424.967045290041,2016-12-19T15:33:03Z,4424.967045290041,2016-12-19T15:33:03Z
Cargo,AMELAND,270056,54.633,19.89367,0,2016-12-18T13:17:02Z,8419.731477295083,2016-12-18T13:43:03Z
Cargo,AMELAND,270056,54.64067,20.02383,8419.731477295083,2016-12-18T13:43:03Z,8419.731477295083,2016-12-18T13:43:03Z
Cargo,AMERDIJK,754855,54.63272,19.89502,0,2016-12-13T18:37:03Z,3831.2638827691076,2016-12-13T18:39:03Z
Cargo,AMERDIJK,754855,54.655,19.8496,3831.2638827691076,2016-12-13T18:39:03Z,3831.2638827691076,2016-12-13T18:39:03Z
Cargo,ANDALUCIA STAR,375298,57.9162,11.63816,0,2016-12-14T22:55:05Z,3814.647487923321,2016-12-14T22:57:05Z
Cargo,ANDALUCIA STAR,375298,57.93881,11.68675,3814.647487923321,2016-12-14T22:57:05Z,3814.647487923321,2016-12-14T22:57:05Z
Cargo,ANETTA,365762,55.73262,20.98763,0,2016-12-16T11:13:06Z,1614.3148961009786,2016-12-16T11:15:07Z
Cargo,ANETTA,365762,55.7312,21.01329,1614.3148961009786,2016-12-16T11:15:07Z,1614.3148961009786,2016-12-16T11:15:07Z
Cargo,ANGLIA SEAWAYS,156758,54.79479,18.94468,0,2016-12-20T02:03:01Z,1508.4924451120053,2016-12-20T02:05:02Z
Cargo,ANGLIA SEAWAYS,156758,54.78513,18.9612,1508.4924451120053,2016-12-20T02:05:02Z,1508.4924451120053,2016-12-20T02:05:02Z
Cargo,ANGORA,3062,55.70655,20.80155,NA,2016-12-15T08:31:06Z,866.6873295469968,2016-12-15T08:33:07Z
Cargo,ANGORA,3062,55.70835,20.81501,866.6873295469968,2016-12-15T08:33:07Z,866.6873295469968,2016-12-15T08:33:07Z
Cargo,ANINA,188849,57.6115,11.634,0,2016-12-15T00:49:05Z,1876.305664171189,2016-12-15T00:51:05Z
Cargo,ANINA,188849,57.61167,11.6025,1876.305664171189,2016-12-15T00:51:05Z,1876.305664171189,2016-12-15T00:51:05Z
Cargo,ANJELIERSGRACHT,245589,57.94062,11.68803,0,2016-12-16T10:45:05Z,1575.489969685968,2016-12-16T10:47:05Z
Cargo,ANJELIERSGRACHT,245589,57.93012,11.67011,1575.489969685968,2016-12-16T10:47:05Z,1575.489969685968,2016-12-16T10:47:05Z
Cargo,ANNAMARIE,300161,57.61783,11.6745,0,2016-12-15T06:39:05Z,2004.8531375738978,2016-12-15T06:41:05Z
Cargo,ANNAMARIE,300161,57.63334,11.69167,2004.8531375738978,2016-12-15T06:41:05Z,2004.8531375738978,2016-12-15T06:41:05Z
Cargo,APL MERLION,726008,54.7311,18.99907,913.4706501788291,2016-12-19T18:01:02Z,24106.6611397839,2016-12-19T19:13:01Z
Cargo,APL MERLION,726008,54.51431,18.99619,24106.6611397839,2016-12-19T19:13:01Z,24106.6611397839,2016-12-19T19:13:01Z
Cargo,ARA ROTTERDAM,206635,55.00592,19.83046,0,2016-12-14T17:41:02Z,91404.03992312022,2016-12-14T19:23:06Z
Cargo,ARA ROTTERDAM,206635,55.61112,20.80787,91404.03992312022,2016-12-14T19:23:06Z,91404.03992312022,2016-12-14T19:23:06Z
Cargo,ARETHOUSA,123147,54.52544,18.99381,0,2016-12-14T10:35:02Z,1627.8113755924633,2016-12-14T10:37:02Z
Cargo,ARETHOUSA,123147,54.51316,18.98008,1627.8113755924633,2016-12-14T10:37:02Z,1627.8113755924633,2016-12-14T10:37:02Z
Cargo,ARION,4122562,54.6812,18.94167,0,2016-12-16T19:39:02Z,1347.6234251919063,2016-12-16T19:41:02Z
Cargo,ARION,4122562,54.66975,18.9348,1347.6234251919063,2016-12-16T19:41:02Z,1347.6234251919063,2016-12-16T19:41:02Z
Cargo,ARK FORWARDER,144628,57.67988,11.81698,0,2016-12-14T02:29:07Z,13904.586939479152,2016-12-17T04:57:05Z
Cargo,ARK FORWARDER,144628,57.61075,11.62227,13904.586939479152,2016-12-17T04:57:05Z,13904.586939479152,2016-12-17T04:57:05Z
Cargo,ASIAN BREEZE,729384,57.95189,11.70251,0,2016-12-13T14:27:05Z,1222.848562743969,2016-12-13T14:29:05Z
Cargo,ASIAN BREEZE,729384,57.94259,11.69145,1222.848562743969,2016-12-13T14:29:05Z,1222.848562743969,2016-12-13T14:29:05Z
Cargo,ASIAN VISION,674633,57.9181,11.60256,0,2016-12-16T20:31:04Z,1464.1809314867653,2016-12-16T20:33:05Z
Cargo,ASIAN VISION,674633,57.91386,11.62603,1464.1809314867653,2016-12-16T20:33:05Z,1464.1809314867653,2016-12-16T20:33:05Z
Cargo,ASKOE,362322,54.54969,18.81589,0,2016-12-14T19:55:01Z,3254.8913104626454,2016-12-14T19:57:02Z
Cargo,ASKOE,362322,54.52776,18.78247,3254.8913104626454,2016-12-14T19:57:02Z,3254.8913104626454,2016-12-14T19:57:02Z
Cargo,ASPEN,3350779,57.64979,11.71182,344.71746426224195,2016-12-16T03:59:06Z,1847.1228415648095,2016-12-16T04:02:20Z
Cargo,ASPEN,3350779,57.655,11.7413,1847.1228415648095,2016-12-16T04:02:20Z,1847.1228415648095,2016-12-16T04:02:20Z
Cargo,ASTRORUNNER,124278,57.60032,11.65497,585.2485190435846,2016-12-13T18:09:05Z,2281.851841167315,2016-12-20T04:39:13Z
Cargo,ASTRORUNNER,124278,57.6118,11.62322,2281.851841167315,2016-12-20T04:39:13Z,2281.851841167315,2016-12-20T04:39:13Z
Cargo,ATLANTIC CARTIER,326821,57.63336,11.69312,0,2016-12-19T04:25:06Z,1587.7328971487987,2016-12-19T04:27:05Z
Cargo,ATLANTIC CARTIER,326821,57.64611,11.70513,1587.7328971487987,2016-12-19T04:27:05Z,1587.7328971487987,2016-12-19T04:27:05Z
Cargo,ATLANTIC NAVIGATORII,758443,59.92031,30.00699,450.66891074794,2016-12-17T14:29:04Z,1269.4765157712086,2016-12-17T14:31:03Z
Cargo,ATLANTIC NAVIGATORII,758443,59.91606,30.02813,1269.4765157712086,2016-12-17T14:31:03Z,1269.4765157712086,2016-12-17T14:31:03Z
Cargo,ATLANTIC RUNNER,284882,59.90295,30.22353,131.19556904466907,2016-12-14T15:05:05Z,487.40929650108194,2016-12-14T15:07:03Z
Cargo,ATLANTIC RUNNER,284882,59.90658,30.22843,487.40929650108194,2016-12-14T15:07:03Z,487.40929650108194,2016-12-14T15:07:03Z
Cargo,ATROTOS HERACLES,415711,54.61001,18.91085,0,2016-12-17T07:35:01Z,1786.2639200073538,2016-12-17T07:37:02Z
Cargo,ATROTOS HERACLES,415711,54.62413,18.92408,1786.2639200073538,2016-12-17T07:37:02Z,1786.2639200073538,2016-12-17T07:37:02Z
Cargo,AUTO BAY,5107,59.90988,30.05801,759.9129155708875,2016-12-14T17:35:04Z,1517.0973428585955,2016-12-14T17:37:04Z
Cargo,AUTO BAY,5107,59.91502,30.0328,1517.0973428585955,2016-12-14T17:37:04Z,1517.0973428585955,2016-12-14T17:37:04Z
Cargo,AUTUMN WAVE,369043,59.91349,30.04114,406.0264982308567,2016-12-19T09:39:04Z,1097.9233417216255,2016-12-19T09:41:03Z
Cargo,AUTUMN WAVE,369043,59.91713,30.02283,1097.9233417216255,2016-12-19T09:41:03Z,1097.9233417216255,2016-12-19T09:41:03Z
Cargo,AVELONA STAR,375318,59.91896,30.01413,756.6396010608931,2016-12-17T02:45:03Z,1102.3460279368358,2016-12-17T02:47:04Z
Cargo,AVELONA STAR,375318,59.9152,30.03243,1102.3460279368358,2016-12-17T02:47:04Z,1102.3460279368358,2016-12-17T02:47:04Z
Cargo,BALDER,362369,55.66048,21.14977,141.71008133870114,2016-12-19T16:25:06Z,1787.7559260856792,2016-12-19T16:33:15Z
Cargo,BALDER,362369,55.67568,21.14048,1787.7559260856792,2016-12-19T16:33:15Z,1787.7559260856792,2016-12-19T16:33:15Z
Cargo,BALTIC HEATHER,755883,59.9126,30.04639,416.41793088668686,2016-12-20T02:17:04Z,1560.4332884703363,2016-12-20T02:19:03Z
Cargo,BALTIC HEATHER,755883,59.90739,30.07238,1560.4332884703363,2016-12-20T02:19:03Z,1560.4332884703363,2016-12-20T02:19:03Z
Cargo,BALTIC PATRIOT,756186,59.91237,30.04677,401.50010184973917,2016-12-18T05:47:04Z,1157.8945166434655,2016-12-18T05:49:03Z
Cargo,BALTIC PATRIOT,756186,59.90835,30.06593,1157.8945166434655,2016-12-18T05:49:03Z,1157.8945166434655,2016-12-18T05:49:03Z
Cargo,BALTIC PERFORMER,756187,59.91117,30.05283,0,2016-12-13T15:31:05Z,1083.2994971333383,2016-12-13T15:33:03Z
Cargo,BALTIC PERFORMER,756187,59.9075,30.07083,1083.2994971333383,2016-12-13T15:33:03Z,1083.2994971333383,2016-12-13T15:33:03Z
Cargo,BALTIC PIONEER,756184,59.91522,30.03235,0,2016-12-20T05:05:03Z,840.8741719452723,2016-12-20T05:05:04Z
Cargo,BALTIC PIONEER,756184,59.91264,30.04653,840.8741719452723,2016-12-20T05:05:04Z,840.8741719452723,2016-12-20T05:05:04Z
Cargo,BALTIC PRIME,468082,59.91137,30.23448,339.843937879798,2016-12-18T15:49:04Z,682.47218728172,2016-12-18T15:51:03Z
Cargo,BALTIC PRIME,468082,59.90623,30.22779,682.47218728172,2016-12-18T15:51:03Z,682.47218728172,2016-12-18T15:51:03Z
Cargo,BALTICA,148995,57.6458,11.70329,0,2016-12-19T14:47:05Z,1947.15433257034,2016-12-19T14:49:05Z
Cargo,BALTICA,148995,57.63161,11.68412,1947.15433257034,2016-12-19T14:49:05Z,1947.15433257034,2016-12-19T14:49:05Z
Cargo,BALTICA HAV,370709,54.57626,18.85364,0,2016-12-19T10:09:01Z,977.2204905912309,2016-12-19T10:11:02Z
Cargo,BALTICA HAV,370709,54.56953,18.84389,977.2204905912309,2016-12-19T10:11:02Z,977.2204905912309,2016-12-19T10:11:02Z
Cargo,BALTIYSK,346147,54.67425,19.80733,670.9431585603269,2016-12-17T10:03:03Z,34391.712617704725,2016-12-17T11:53:03Z
Cargo,BALTIYSK,346147,54.98353,19.80258,34391.712617704725,2016-12-17T11:53:03Z,34391.712617704725,2016-12-17T11:53:03Z
Cargo,BALTIYSKIY-202,301169,54.46891,18.71478,0,2016-12-20T09:11:07Z,5475.76275810383,2016-12-20T09:31:02Z
Cargo,BALTIYSKIY-202,301169,54.50566,18.77121,5475.76275810383,2016-12-20T09:31:02Z,5475.76275810383,2016-12-20T09:31:02Z
Cargo,BARMBEK,758658,59.91767,30.02017,558.9161736056715,2016-12-18T09:21:04Z,850.1279050925648,2016-12-18T09:23:03Z
Cargo,BARMBEK,758658,59.9205,30.006,850.1279050925648,2016-12-18T09:23:03Z,850.1279050925648,2016-12-18T09:23:03Z
Cargo,BBS SKY,372040,57.94067,11.69033,0,2016-12-16T22:15:05Z,1270.5173630839488,2016-12-16T22:17:05Z
Cargo,BBS SKY,372040,57.93184,11.67667,1270.5173630839488,2016-12-16T22:17:05Z,1270.5173630839488,2016-12-16T22:17:05Z
Cargo,BEATA,124538,54.6795,19.80137,1033.5103888367164,2016-12-16T15:31:02Z,50934.03965029969,2016-12-16T18:03:03Z
Cargo,BEATA,124538,55.13744,19.81967,50934.03965029969,2016-12-16T18:03:03Z,50934.03965029969,2016-12-16T18:03:03Z
Cargo,BEGONIA SEAWAYS,157073,57.65199,11.72603,0,2016-12-18T13:15:05Z,1940.5429275206245,2016-12-18T13:17:05Z
Cargo,BEGONIA SEAWAYS,157073,57.65701,11.75727,1940.5429275206245,2016-12-18T13:17:05Z,1940.5429275206245,2016-12-18T13:17:05Z
Cargo,BEKAU,362313,55.71568,21.1116,1084.1011739006462,2016-12-16T18:19:06Z,1591.5182577504477,2016-12-16T18:27:07Z
Cargo,BEKAU,362313,55.72531,21.0928,1591.5182577504477,2016-12-16T18:27:07Z,1591.5182577504477,2016-12-16T18:27:07Z
Cargo,BELBEK,146336,59.91674,30.02597,584.9802322385917,2016-12-15T10:07:04Z,1272.0409281396405,2016-12-15T10:09:03Z
Cargo,BELBEK,146336,59.92099,30.00478,1272.0409281396405,2016-12-15T10:09:03Z,1272.0409281396405,2016-12-15T10:09:03Z
Cargo,BF CARTAGENA,121733,59.90217,30.09717,674.5748235956831,2016-12-15T17:37:05Z,1349.109292528794,2016-12-15T17:39:03Z
Cargo,BF CARTAGENA,121733,59.90683,30.07483,1349.109292528794,2016-12-15T17:39:03Z,1349.109292528794,2016-12-15T17:39:03Z
Cargo,BF FORTALEZA,145981,59.90128,30.1009,474.84313695429466,2016-12-19T14:47:04Z,932.8697036822692,2016-12-19T14:49:03Z
Cargo,BF FORTALEZA,145981,59.8981,30.11638,932.8697036822692,2016-12-19T14:49:03Z,932.8697036822692,2016-12-19T14:49:03Z
Cargo,BF VICTORIA,363434,55.73117,20.83533,469.9203649653996,2016-12-16T20:49:06Z,1492.1492110480708,2016-12-16T20:51:06Z
Cargo,BF VICTORIA,363434,55.731,20.8115,1492.1492110480708,2016-12-16T20:51:06Z,1492.1492110480708,2016-12-16T20:51:06Z
Cargo,BIRTHE BRES,159418,57.66332,11.77958,0,2016-12-14T19:55:05Z,2727.8516556640056,2016-12-14T19:57:05Z
Cargo,BIRTHE BRES,159418,57.67889,11.81503,2727.8516556640056,2016-12-14T19:57:05Z,2727.8516556640056,2016-12-14T19:57:05Z
Cargo,BIRYUZA,348832,55.72635,21.08929,388.7379246984119,2016-12-17T23:31:06Z,1738.468225834147,2016-12-17T23:41:06Z
Cargo,BIRYUZA,348832,55.71579,21.10976,1738.468225834147,2016-12-17T23:41:06Z,1738.468225834147,2016-12-17T23:41:06Z
Cargo,BLUE CHIP,461034,55.73701,20.85337,0,2016-12-15T16:39:06Z,1519.3062527064815,2016-12-15T16:41:07Z
Cargo,BLUE CHIP,461034,55.73779,20.82914,1519.3062527064815,2016-12-15T16:41:07Z,1519.3062527064815,2016-12-15T16:41:07Z
Cargo,BLUEBILL,125326,59.90845,30.0658,319.99094241907324,2016-12-18T16:49:04Z,673.8324175747993,2016-12-18T16:51:03Z
Cargo,BLUEBILL,125326,59.90621,30.07703,673.8324175747993,2016-12-18T16:51:03Z,673.8324175747993,2016-12-18T16:51:03Z
Cargo,BOGDAN,283730,54.79357,18.98631,443.5980661706998,2016-12-14T10:13:02Z,479.74231801558494,2016-12-14T10:15:02Z
Cargo,BOGDAN,283730,54.79767,18.98398,479.74231801558494,2016-12-14T10:15:02Z,479.74231801558494,2016-12-14T10:15:02Z
Cargo,BOMAR VALOUR,714523,59.90634,30.07622,300.128183202233,2016-12-18T14:35:04Z,878.1777639404983,2016-12-18T14:37:03Z
Cargo,BOMAR VALOUR,714523,59.90339,30.09083,878.1777639404983,2016-12-18T14:37:03Z,878.1777639404983,2016-12-18T14:37:03Z
Cargo,BOMAR VANQUISH,4515761,59.91869,30.01528,0,2016-12-13T18:49:05Z,917.147324723946,2016-12-13T18:51:03Z
Cargo,BOMAR VANQUISH,4515761,59.92179,30.00003,917.147324723946,2016-12-13T18:51:03Z,917.147324723946,2016-12-13T18:51:03Z
Cargo,BOREAS,364394,59.9026,30.09501,0,2016-12-20T09:55:04Z,2312.958685177911,2016-12-20T10:03:03Z
Cargo,BOREAS,364394,59.91052,30.05665,2312.958685177911,2016-12-20T10:03:03Z,2312.958685177911,2016-12-20T10:03:03Z
Cargo,BOTNIA SEAWAYS,353499,55.73257,20.92661,0,2016-12-15T10:21:07Z,2420.174974918436,2016-12-15T10:23:07Z
Cargo,BOTNIA SEAWAYS,353499,55.73097,20.88806,2420.174974918436,2016-12-15T10:23:07Z,2420.174974918436,2016-12-15T10:23:07Z
Cargo,BRIGGA,362546,55.72816,21.07761,0,2016-12-15T22:25:06Z,1255.1097011274812,2016-12-15T22:27:07Z
Cargo,BRIGGA,362546,55.72371,21.09603,1255.1097011274812,2016-12-15T22:27:07Z,1255.1097011274812,2016-12-15T22:27:07Z
Cargo,BRIN NAVOLOK,347965,59.91186,30.04835,0,2016-12-19T16:25:04Z,1384.554120750408,2016-12-19T16:31:03Z
Cargo,BRIN NAVOLOK,347965,59.9073,30.07146,1384.554120750408,2016-12-19T16:31:03Z,1384.554120750408,2016-12-19T16:31:03Z
Cargo,CALISTO,757428,59.921,30.0035,391.2784285760054,2016-12-17T09:49:03Z,893801.1797680462,2016-12-19T02:37:02Z
Cargo,CALISTO,757428,54.50609,18.98727,893801.1797680462,2016-12-19T02:37:02Z,893801.1797680462,2016-12-19T02:37:02Z
Cargo,CAROLINA,257347,57.89535,12.03937,0,2016-12-20T08:35:16Z,6604.871390624288,2016-12-20T08:37:05Z
Cargo,CAROLINA,257347,57.94847,12.08942,6604.871390624288,2016-12-20T08:37:05Z,6604.871390624288,2016-12-20T08:37:05Z
Cargo,CATHARINA SCHULTE,150705,54.53396,18.55884,0,2016-12-16T12:55:07Z,816.0575594455969,2016-12-16T12:57:07Z
Cargo,CATHARINA SCHULTE,150705,54.52669,18.56057,816.0575594455969,2016-12-16T12:57:07Z,816.0575594455969,2016-12-16T12:57:07Z
Cargo,CEMISLE,364500,55.65137,21.156860000000002,NA,2016-12-14T01:01:05Z,154.19456540684502,2016-12-14T01:03:06Z
Cargo,CEMISLE,364500,55.65001,21.15734,154.19456540684502,2016-12-14T01:03:06Z,154.19456540684502,2016-12-14T01:03:06Z
Cargo,CEMSOL,145002,55.81088,20.8829,0,2016-12-18T15:33:07Z,1669.6328918398758,2016-12-18T15:35:06Z
Cargo,CEMSOL,145002,55.82241,20.86578,1669.6328918398758,2016-12-18T15:35:06Z,1669.6328918398758,2016-12-18T15:35:06Z
Cargo,CHARLOTTA B,758887,59.91285,30.04415,0,2016-12-20T04:35:03Z,1741.0748773350263,2016-12-20T04:39:11Z
Cargo,CHARLOTTA B,758887,59.90677,30.07293,1741.0748773350263,2016-12-20T04:39:11Z,1741.0748773350263,2016-12-20T04:39:11Z
Cargo,CHAROITE,3382564,59.90694,30.07371,575.924424222785,2016-12-20T08:55:04Z,1210.8049085763018,2016-12-20T08:57:03Z
Cargo,CHAROITE,3382564,59.91104,30.05359,1210.8049085763018,2016-12-20T08:57:03Z,1210.8049085763018,2016-12-20T08:57:03Z
Cargo,CHRISTOPHER,364743,59.89513,30.1313,504.0526571333091,2016-12-15T10:07:04Z,981.68083911339,2016-12-15T10:09:03Z
Cargo,CHRISTOPHER,364743,59.89845,30.11499,981.68083911339,2016-12-15T10:09:03Z,981.68083911339,2016-12-15T10:09:03Z
Cargo,CITY OF ROME,183675,57.61467,11.66392,0,2016-12-15T04:27:05Z,1643.83896927264,2016-12-15T04:29:06Z
Cargo,CITY OF ROME,183675,57.62616,11.68129,1643.83896927264,2016-12-15T04:29:06Z,1643.83896927264,2016-12-15T04:29:06Z
Cargo,CITY OF ROTTERDAM,461962,59.90517,30.08229,344.85936303018764,2016-12-13T21:35:05Z,1512.313103194987,2016-12-13T21:37:04Z
Cargo,CITY OF ROTTERDAM,461962,59.91029,30.05716,1512.313103194987,2016-12-13T21:37:04Z,1512.313103194987,2016-12-13T21:37:04Z
Cargo,CONMAR AVENUE,366725,59.9152,30.03259,0,2016-12-15T01:13:04Z,1121.1502720884428,2016-12-15T01:15:04Z
Cargo,CONMAR AVENUE,366725,59.91145,30.05126,1121.1502720884428,2016-12-15T01:15:04Z,1121.1502720884428,2016-12-15T01:15:04Z
Cargo,CONTAINERSHIPS-6,132925,55.69683,21.12467,0,2016-12-13T18:11:07Z,2054.2632455944995,2016-12-13T18:17:07Z
Cargo,CONTAINERSHIPS-6,132925,55.67983,21.1375,2054.2632455944995,2016-12-13T18:17:07Z,2054.2632455944995,2016-12-13T18:17:07Z
Cargo,CONTAINERSHIPS VII,858053,55.77592,20.91944,0,2016-12-18T05:49:05Z,2447.382509567464,2016-12-18T05:51:06Z
Cargo,CONTAINERSHIPS VII,858053,55.75791,20.94193,2447.382509567464,2016-12-18T05:51:06Z,2447.382509567464,2016-12-18T05:51:06Z
Cargo,DANUBE HIGHWAY,369206,59.91788,30.01961,673.7882456956116,2016-12-15T17:27:05Z,1024.1773980624148,2016-12-15T17:29:03Z
Cargo,DANUBE HIGHWAY,369206,59.92139,30.00262,1024.1773980624148,2016-12-15T17:29:03Z,1024.1773980624148,2016-12-15T17:29:03Z
Cargo,DANUBIA,312793,57.65377,11.72674,358.9330708146396,2016-12-20T09:11:05Z,5861.553748792138,2016-12-20T09:31:05Z
Cargo,DANUBIA,312793,57.61215,11.66631,5861.553748792138,2016-12-20T09:31:05Z,5861.553748792138,2016-12-20T09:31:05Z
Cargo,DELPHIS BOTHNIA,4133526,59.91929,30.01159,0,2016-12-16T09:29:04Z,844847.8431337109,2016-12-18T06:51:02Z
Cargo,DELPHIS BOTHNIA,4133526,54.67177,19.80285,844847.8431337109,2016-12-18T06:51:02Z,844847.8431337109,2016-12-18T06:51:02Z
Cargo,DIJKSGRACHT,263649,55.72404,21.02729,0,2016-12-18T13:11:05Z,1647.2510821759984,2016-12-18T13:13:06Z
Cargo,DIJKSGRACHT,263649,55.72994,21.00316,1647.2510821759984,2016-12-18T13:13:06Z,1647.2510821759984,2016-12-18T13:13:06Z
Cargo,DINTELBORG,258858,54.68567,20.22827,272.8114370382342,2016-12-15T21:31:03Z,3588.2794523563093,2016-12-15T21:47:03Z
Cargo,DINTELBORG,258858,54.68526,20.17245,3588.2794523563093,2016-12-15T21:47:03Z,3588.2794523563093,2016-12-15T21:47:03Z
Cargo,DONGEBORG,260071,54.74545,18.9621,0,2016-12-14T11:05:01Z,1366.2316505946621,2016-12-14T11:07:01Z
Cargo,DONGEBORG,260071,54.73329,18.95905,1366.2316505946621,2016-12-14T11:07:01Z,1366.2316505946621,2016-12-14T11:07:01Z
Cargo,DORNUM,359396,54.6854,18.9296,0,2016-12-15T17:39:01Z,1220.148147619368,2016-12-15T17:41:01Z
Cargo,DORNUM,359396,54.69305,18.91599,1220.148147619368,2016-12-15T17:41:01Z,1220.148147619368,2016-12-15T17:41:01Z
Cargo,DT BROSON,4003835,57.62032,11.80844,0,2016-12-15T08:05:09Z,11674.556724362812,2016-12-15T08:33:06Z
Cargo,DT BROSON,4003835,57.60002,11.61614,11674.556724362812,2016-12-15T08:33:06Z,11674.556724362812,2016-12-15T08:33:06Z
Cargo,DURBAN STAR,374258,59.91245,30.04652,292.01657162450806,2016-12-16T22:41:04Z,901.7760998556932,2016-12-16T22:43:04Z
Cargo,DURBAN STAR,374258,59.9155,30.03153,901.7760998556932,2016-12-16T22:43:04Z,901.7760998556932,2016-12-16T22:43:04Z
Cargo,E.R. TALLINN,758589,54.53731,18.75813,892.5374585397947,2016-12-18T03:47:06Z,1813.6699798397246,2016-12-18T03:49:02Z
Cargo,E.R. TALLINN,758589,54.53782,18.73003,1813.6699798397246,2016-12-18T03:49:02Z,1813.6699798397246,2016-12-18T03:49:02Z
Cargo,E.R. VISBY,758759,59.91897,30.01236,409.72229062932894,2016-12-20T03:57:04Z,1100.9878136493155,2016-12-20T03:59:03Z
Cargo,E.R. VISBY,758759,59.91523,30.03065,1100.9878136493155,2016-12-20T03:59:03Z,1100.9878136493155,2016-12-20T03:59:03Z
Cargo,EIRA,6065,59.91333,30.043,665.6823799249119,2016-12-19T14:47:04Z,1390.1226880821173,2016-12-19T14:49:03Z
Cargo,EIRA,6065,59.9085,30.066,1390.1226880821173,2016-12-19T14:49:03Z,1390.1226880821173,2016-12-19T14:49:03Z
Cargo,EKEN,182425,57.99507,12.12761,462.6444770186101,2016-12-15T05:55:08Z,1282.5245717118273,2016-12-15T05:57:05Z
Cargo,EKEN,182425,57.98357,12.12594,1282.5245717118273,2016-12-15T05:57:05Z,1282.5245717118273,2016-12-15T05:57:05Z
Cargo,EMILIA,300168,54.68553,20.174,257.34787451269824,2016-12-16T02:57:03Z,3648.4049416089883,2016-12-16T03:11:03Z
Cargo,EMILIA,300168,54.68555,20.23076,3648.4049416089883,2016-12-16T03:11:03Z,3648.4049416089883,2016-12-16T03:11:03Z
Cargo,EMOTION,254064,54.79411,18.97551,1083.2093635928118,2016-12-15T12:07:02Z,155783.58508863088,2016-12-15T19:05:06Z
Cargo,EMOTION,254064,55.73155,20.80289,155783.58508863088,2016-12-15T19:05:06Z,155783.58508863088,2016-12-15T19:05:06Z
Cargo,ENFORCER,231568,54.53519,18.59532,0,2016-12-16T12:55:07Z,2409.2201532242143,2016-12-16T12:57:07Z
Cargo,ENFORCER,231568,54.53548,18.55798,2409.2201532242143,2016-12-16T12:57:07Z,2409.2201532242143,2016-12-16T12:57:07Z
Cargo,ESL AFRICA,254047,55.84693,20.80334,0,2016-12-19T19:39:05Z,1416.9044748575338,2016-12-19T19:41:06Z
Cargo,ESL AFRICA,254047,55.83699,20.81754,1416.9044748575338,2016-12-19T19:41:06Z,1416.9044748575338,2016-12-19T19:41:06Z
Cargo,EYSTNES,182353,59.91605,30.02825,286.72182057954177,2016-12-19T14:55:04Z,934.7995902715809,2016-12-19T14:57:03Z
Cargo,EYSTNES,182353,59.91299,30.04387,934.7995902715809,2016-12-19T14:57:03Z,934.7995902715809,2016-12-19T14:57:03Z
Cargo,FALKBRIS,284471,54.6695,19.82589,0,2016-12-16T15:31:02Z,5934.0123533909145,2016-12-18T13:03:02Z
Cargo,FALKBRIS,284471,54.63331,19.89368,5934.0123533909145,2016-12-18T13:03:02Z,5934.0123533909145,2016-12-18T13:03:02Z
Cargo,FAUST,327293,57.66729,11.78699,0,2016-12-15T21:11:05Z,1546.4140725223474,2016-12-15T21:13:05Z
Cargo,FAUST,327293,57.65933,11.76567,1546.4140725223474,2016-12-15T21:13:05Z,1546.4140725223474,2016-12-15T21:13:05Z
Cargo,FEDERAL CEDAR,3919413,59.91945,30.01142,706.2343986278344,2016-12-19T14:23:04Z,1363.5593146411343,2016-12-19T14:25:03Z
Cargo,FEDERAL CEDAR,3919413,59.91489,30.03413,1363.5593146411343,2016-12-19T14:25:03Z,1363.5593146411343,2016-12-19T14:25:03Z
Cargo,FEHN LIGHT,365478,54.68486,20.17102,218.3579584432664,2016-12-16T17:53:03Z,3528.03788984941,2016-12-16T18:11:02Z
Cargo,FEHN LIGHT,365478,54.68565,20.22589,3528.03788984941,2016-12-16T18:11:02Z,3528.03788984941,2016-12-16T18:11:02Z
Cargo,FEHN POLLUX,364663,59.91251,30.04595,365.9091912914823,2016-12-20T05:33:04Z,928.9543993669454,2016-12-20T05:35:03Z
Cargo,FEHN POLLUX,364663,59.90938,30.0614,928.9543993669454,2016-12-20T05:35:03Z,928.9543993669454,2016-12-20T05:35:03Z
Cargo,FICARIA SEAWAYS,159287,57.65739,11.75459,1193.0506084430529,2016-12-15T17:01:06Z,1926.6405797759965,2016-12-15T17:05:05Z
Cargo,FICARIA SEAWAYS,159287,57.65243,11.72356,1926.6405797759965,2016-12-15T17:05:05Z,1926.6405797759965,2016-12-15T17:05:05Z
Cargo,FINNHAWK,3636,59.91904,30.01286,783.184926893793,2016-12-16T06:29:04Z,1545.9567476079499,2016-12-16T06:31:04Z
Cargo,FINNHAWK,3636,59.91375,30.03851,1545.9567476079499,2016-12-16T06:31:04Z,1545.9567476079499,2016-12-16T06:31:04Z
Cargo,FINNKRAFT,3615,54.6725,18.99983,1243.6078597494177,2016-12-13T22:31:02Z,14851.932482416274,2016-12-15T16:49:02Z
Cargo,FINNKRAFT,3615,54.79053,18.89155,14851.932482416274,2016-12-15T16:49:02Z,14851.932482416274,2016-12-15T16:49:02Z
